authorID,institutionID
2529182,8
13759615,2
2921469,11
143625677,4
1739818,8
50686770,1
2266008577,3
2265516217,3
2265517545,1
2265516270,3
2265516764,4
145227897,11
6254479,8
1749657,6
143761093,5
32602330,11
1380082499,4
1967674,5
2570016,7
3025780,6
1797840,1
52200573,3
8493461,7
2958756,6
27257992,2
1881041,1
2780213,2
2067827437,8
39571582,3
2081469,6
144720379,5
3084321,2
2423884,10
35243423,2
1710398,7
1798541,3
26580600,10
3273181,5
30804798,2
2234259876,2
1792909,1
2340560442,2
144653004,4
26920432,1
1412884705,2
14007973,7
3382568,11
66193516,2
14489533,6
3332682,3
72145444,1
49627317,3
2053231077,3
2060352126,1
2060080645,2
50784773,9
150155276,3
143618526,8
3044629,4
6494873,9
66953663,7
2107902748,11
46249827,1
66290261,2
66771702,8
2504080,11
9648713,3
46212243,1
3542038,9
2154567669,9
138349480,11
2116199989,5
4578577,9
3439676,2
12977080,4
32291372,10
48182379,1
9486748,10
13835678,6
2072406195,5
152152245,5
51203139,9
34589566,9
2053144,6
144187514,7
2056898702,2
145104988,11
2116761206,3
1732885,2
1788050,7
2057146,11
1851564,2
1732180,7
1684865,8
3694748,7
153227202,4
2847771,4
5837935,1
1890501,8
2910120,2
50351029,11
2223773582,6
40910779,3
2462516,3
145134886,9
2311320,2
50435146,11
3195628,11
2111334186,4
2070754135,9
145684887,5
2047150637,3
2476765,6
2811963,3
1743527,8
46865129,3
153652147,6
1410652795,7
1398718391,2
47847981,8
7224748,3
40132679,4
13985424,8
1401136438,11
2051744041,1
144777372,11
39786866,5
48424800,1
145892667,9
2197879,3
2231125920,2
40106951,2
2699477,2
2116470737,3
151490883,2
2109871116,8
1846258,2
3877127,9
145024664,11
19177000,3
40527594,2
3443442,9
2111034665,7
1891554,11
9097705,7
2064928589,2
1908342,3
51888120,5
81299639,10
66643494,4
2599292,6
7217944,11
40059761,8
2265067,7
2276554,1
2595376,10
2151194196,10
143845796,6
2486289,4
2197194739,11
35542621,3
2791430,6
2145275099,8
1664850594,11
1715051,8
143653164,9
2910877,8
1737568,5
2111431444,9
3331521,5
26418299,7
18900686,5
47074042,9
1410146097,2
1764277,11
1808412,3
1793168,4
2072832772,4
47610458,11
1725085,6
1857138,2
1726807,9
2503659,11
49416382,1
2782886,11
50004012,10
2884106,3
2016840,10
12159303,8
143810408,9
2064243209,9
51440515,10
3890745,7
153051035,6
49102963,1
2111194970,1
2155516704,1
2108579919,8
9028747,4
48093990,9
47776687,8
2286926601,2
2264077538,6
2604580,3
2265087352,9
2172016,2
2240544813,10
46494353,11
50132166,7
2065265939,2
2313500174,5
39455775,1
7465342,3
40411766,9
38612176,3
2118608695,4
4957695,6
143838620,5
145549098,11
2919642,1
1713648,5
2120497,6
50056360,3
30400079,3
8787552,3
3329062,5
1744396,4
47112093,5
1707533,6
1758110,9
37037265,3
145369739,4
2776254,2
11135785,3
1797933,5
153744594,1
3335364,8
1979489,11
1821711,4
2115223438,7
2828701,3
51511285,7
1718428,1
152320126,4
2048107,5
39037205,4
1934469,3
1678770,1
2111010172,9
1729762,2
1690976,4
1685292,11
2118943843,11
152220930,7
2117142335,5
2054473890,8
2148907560,7
24931083,4
1712289,2
2108454776,11
2152634091,8
144323862,9
33885946,10
3325894,11
146560965,8
31705094,6
145793875,1
1557081085,11
1720837956,3
2023052,1
47909587,5
1689647,1
49480497,11
1805655,9
2082966,8
49889487,6
50531624,1
2688093,10
3685571,2
2274395,11
2108045320,11
2146058571,8
49433805,11
144208693,8
145617731,5
2146071363,10
40461583,1
2256699276,1
2274623,1
40634311,7
49860549,3
1757629,3
2470644,2
51055845,1
49953590,2
34837514,9
2065373815,8
1717990,8
3609856,5
39978391,1
35806328,4
4054662,1
2810893,10
2099589,10
1701451,5
3339005,3
2824766,2
144782498,8
7718952,11
1996703,6
1809471,5
98095377,7
4058003,2
7239246,4
1682479,10
31961144,4
2113697,3
29800712,9
7631063,11
2462983,8
3362860,11
3268613,5
47964982,8
1845930,11
1708998,11
2806926,5
145245267,11
3088835,4
3146592,6
2521552,4
1790831,2
2482533,10
144028698,1
145218984,4
2373318,1
9697469,3
37853120,10
2145418947,11
2593656,7
87341157,8
2276707,6
145254043,5
38798269,10
3314511,1
1576223501,10
2061496038,2
145252498,2
2854297,6
40638665,2
73329314,8
3008587,1
2369548,2
144988795,11
145310663,7
1739816,11
2110959270,6
2217941,3
27657822,11
2756567,11
67338758,2
1746871,5
1724469,8
1643311826,3
50844928,3
1643758681,4
47446467,6
2645055,7
122782486,6
3439813,3
2116640426,11
46732871,6
40901820,9
50823909,5
1678185,8
47414558,8
2336542,4
2506522,2
2110092113,1
2240825631,2
2258806194,8
2257036129,5
41216883,6
51308344,3
3224102,4
41231471,5
2059199,11
38784892,9
40206014,2
145757665,11
73623714,7
49470539,1
2053577281,8
2574060,2
2657155,10
2054165706,2
1789737,6
3282833,11
1887997,11
143982887,11
40333747,10
40941894,5
2232559,11
2128663400,10
2118183899,11
21125387,6
41019080,1
2116439278,7
1399114225,3
2106164,11
7794353,2
2794457,11
1700356,5
48987704,11
145564250,8
2238569661,6
2238568506,3
2238581547,8
2238579593,5
2117000798,4
1730108,11
2152916921,6
145213540,5
145814855,11
144400492,11
2065453860,7
145657504,11
145325584,5
1910814,6
2624174,8
2065659433,11
2116333016,7
39699556,1
3262237,3
2152297901,4
144581158,1
2206490,2
3275284,3
2113526509,1
2400138,1
1729918,4
144137069,3
153432684,9
1746610,7
1909300,4
145844737,8
2072569,8
143698368,7
1683442,2
49365095,3
8421815,2
1720865985,5
80425288,11
39252548,1
144809304,11
2716470,6
2111403753,3
145525190,4
145583986,1
73771259,6
66870455,4
104277741,8
11638962,1
145543500,1
2109662137,5
2108454934,3
51272133,10
145467929,4
69998650,11
