paperDOI;paperTitle;paperAbstract;paperAuthorID;paperAuthorName;conferenceWorkshopID;conferenceWorkshopName;conferenceWorkshopType;conferenceWorkshopEdition;conferenceWorkshopYear;conferenceWorkshopCity;journalID;journalName;jornalYear;jornalVolume;keywords
5bc511aa30f72720260d792e57537379fb04c395;Sentiment Analysis in Tourism: Capitalizing on Big Data;Advances in technology have fundamentally changed how information is produced and consumed by all actors involved in tourism. Tourists can now access different sources of information, and they can generate their own content and share their views and experiences. Tourism content shared through social media has become a very influential information source that impacts tourism in terms of both reputation and performance. However, the volume of data on the Internet has reached a level that makes manual processing almost impossible, demanding new analytical approaches. Sentiment analysis is rapidly emerging as an automated process of examining semantic relationships and meaning in reviews. In this article, different sentiment analysis approaches applied in tourism are reviewed and assessed in terms of the datasets used and performances on key evaluation metrics. The article concludes by outlining future research avenues to further advance sentiment analysis in tourism as part of a broader Big Data approach.;['1971318', '22271779', '3281237'];['Alireza Alaei', 'S. Becken', 'Bela Stantic'];;;;;;;v0junpoq;Journal of Travel Research;2019.0;58;['Business', 'Big Data']
0e33833f5e2e2719edfba1d142eb4d27f96e799f;Big data analytics and enterprises: a bibliometric synthesis of the literature;ABSTRACT Understanding the developmental trajectories of big data analytics in the corporate context is highly relevant for information systems research and practice. This study presents a comprehensive bibliometric analysis of applications of big data analytics in enterprises. The sample for this study contained a total of 1727 articles from the Scopus database. The sample was analyzed with techniques such as bibliographic coupling, citation analysis, co-word analysis, and co-authorship analysis. Findings from the co-citation analysis identified four major thematic areas in the extant literature. The evolution of these thematic areas was documented with dynamic co-citation analysis.;['30757622', '1889986', '3062994'];['Sayantan Khanra', 'A. Dhir', 'Matti Mäntymäki'];;;;;;;2wn1bd61;Enterprise Information Systems;2020.0;14;['Computer Science', 'Big Data', 'Analytics']
b080d072cfde697180db3234da08903c092e72c3;Big data analytics capabilities and knowledge management: impact on firm performance;Purpose Big data analytics (BDA) guarantees that data may be analysed and categorised into useful information for businesses and transformed into big data related-knowledge and efficient decision-making processes, thereby improving performance. However, the management of the knowledge generated from the BDA as well as its integration and combination with firm knowledge have scarcely been investigated, despite an emergent need of a structured and integrated approach. The paper aims to discuss these issues. Design/methodology/approach Through an empirical analysis based on structural equation modelling with data collected from 88 Italian SMEs, the authors tested if BDA capabilities have a positive impact on firm performances, as well as the mediator effect of knowledge management (KM) on this relationship. Findings The findings of this paper show that firms that developed more BDA capabilities than others, both technological and managerial, increased their performances and that KM orientation plays a significant role in amplifying the effect;['35207612', '40119435', '2160518', '48704195'];['Alberto Ferraris', 'A. Mazzoleni', 'A. Devalle', 'Jerome Couturier'];;;;;;;8693oimm;Management Decision;2019.0;85;['Computer Science', 'Big Data', 'Analytics']
d2ae65522ac50b7b68462f43e5774ff323c52421;Uncertainty in big data analytics: survey, opportunities, and challenges;;['145373888', '1891097', '40647665'];['Reihaneh H. Hariri', 'Erik M. Fredericks', 'Kate M. Bowers'];;;;;;;hu63hvt4;Journal of Big Data;2019.0;6;['Computer Science', 'Big Data', 'Analytics']
c24d47ff95cd4bda073c75ec24ececaa3b10c995;A survey of data partitioning and sampling methods to support big data analysis;Computer clusters with the shared-nothing architecture are the major computing platforms for big data processing and analysis. In cluster computing, data partitioning and sampling are two fundamental strategies to speed up the computation of big data and increase scalability. In this paper, we present a comprehensive survey of the methods and techniques of data partitioning and sampling with respect to big data processing and analysis. We start with an overview of the mainstream big data frameworks on Hadoop clusters. The basic methods of data partitioning are then discussed including three classical horizontal partitioning schemes: range, hash, and random partitioning. Data partitioning on Hadoop clusters is also discussed with a summary of new strategies for big data partitioning, including the new Random Sample Partition (RSP) distributed model. The classical methods of data sampling are then investigated, including simple random sampling, stratified sampling, and reservoir sampling. Two common methods of big data;['46933871', '152292148', '2128523', '2894178', '1680649161'];['M.S. Mahmud', 'J. Huang', 'Salman Salloum', 'Tamer Z. Emara', 'Kuanishbay Sadatdiynov'];;;;;;;2vecxidk;Big Data Min. Anal.;2020.0;3;['Computer Science', 'Big Data']
e8b7a9be9f2d0578a95319ed5841978e10429967;Big data management in the mining industry;;['120783473'];['Chong-chong Qi'];;;;;;;abs0er9n;International Journal of Minerals, Metallurgy and Materials;2020.0;27;['Business', 'Big Data']
75c364909914f17791837ec88090262aa6656d3e;Big data in IBD: big progress for clinical practice;IBD is a complex multifactorial inflammatory disease of the gut driven by extrinsic and intrinsic factors, including host genetics, the immune system, environmental factors and the gut microbiome. Technological advancements such as next-generation sequencing, high-throughput omics data generation and molecular networks have catalysed IBD research. The advent of artificial intelligence, in particular, machine learning, and systems biology has opened the avenue for the efficient integration and interpretation of big datasets for discovering clinically translatable knowledge. In this narrative review, we discuss how big data integration and machine learning have been applied to translational IBD research. Approaches such as machine learning may enable patient stratification, prediction of disease progression and therapy responses for fine-tuning treatment options with positive impacts on cost, health and safety. We also outline the challenges and opportunities presented by machine learning and big data in clinical IBD research.;['11918365', '89037982', '47798382', '6050881', '2961601', '3615640'];['N. S. Seyed Tabib', 'M. Madgwick', 'P. Sudhakar', 'B. Verstockt', 'T. Korcsmáros', 'S. Vermeire'];;;;;;;fnk7ogj4;Gut;2020.0;69;['Computer Science', 'Medicine', 'Big Data']
18d87bff073687c025f9bd23ab2dfb20d5f72a66;BIM Big Data Storage in WebVRGIS;In the context of big data and the Internet of Things, with the advancement of geospatial data acquisition and retrieval, the volume of available geospatial data is increasing every minute. Thus, new data-management architecture is needed. We proposed a building information model (BIM) big data-storage-management solution with hybrid storage architecture based on web virtual reality geographical information system (WebVRGIS). BIM is associated with the integration of spatial and semantic information on the various stages of urban building. In this paper, based on the spatial distribution characteristics of BIM geospatial big data, a data storage and management model is proposed for BIM geospatial big data management. The architecture primarily includes Not only Structured Query Language (NoSQL) database and distributed peer-to-peer storage. The evaluation of the proposed storage method is conducted on the same software platform as our previous research about WebVR. The experimental results show that the hybrid storage architecture proposed;['145772858', '2116431916', '38929912', '9138305'];['Zhihan Lv', 'Xiaoming Li', 'Haibin Lv', 'Wenqun Xiu'];;;;;;;zxbhywz0;IEEE Transactions on Industrial Informatics;2020.0;16;['Computer Science', 'Big Data']
a60a4e5f7f872b9825ddff5d379857c2091ca52b;Current landscape and influence of big data on finance;;['103731383', '51218701', '144078473'];['M. Hasan', 'J. Popp', 'J. Oláh'];;;;;;;g5jv1f3z;Journal of Big Data;2020.0;7;['Computer Science', 'Big Data']
ba9b6f805feb62c978d384211f910790643a023e;Big data monetization throughout Big Data Value Chain: a comprehensive review;;['1481047992', '1394504819', '2360190', '40360441'];['Abou Zakaria Faroukhi', 'Imane El Alaoui', 'Youssef Gahi', 'A. Amine'];;;;;;;uiqo1l0j;Journal of Big Data;2020.0;7;['Computer Science', 'Big Data']
e7c8fcbc24c73a576339e5f34f9f23f5ea732b3b;Creating Strategic Business Value from Big Data Analytics: A Research Framework;Abstract Despite the publicity regarding big data and analytics (BDA), the success rate of these projects and strategic value created from them are unclear. Most literature on BDA focuses on how it can be used to enhance tactical organizational capabilities, but very few studies examine its impact on organizational value. Further, we see limited framing of how BDA can create strategic value for the organization. After all, the ultimate success of any BDA project lies in realizing strategic business value, which gives firms a competitive advantage. In this study, we describe the value proposition of BDA by delineating its components. We offer a framing of BDA value by extending existing frameworks of information technology value, then illustrate the framework through BDA applications in practice. The framework is then discussed in terms of its ability to study constructs and relationships that focus on BDA value creation and realization. We also present;['144894714', '145802082', '38804760', '33006924'];['V. Grover', 'R. Chiang', 'Ting-Peng Liang', 'Dongsong Zhang'];;;;;;;7heyktiu;Journal of Management Information Systems;2018.0;35;['Computer Science', 'Business', 'Big Data', 'Analytics']
